ticker,date,open,high,low,close,volume,ticker,date,rsi,macd,sma,ema,atr,bb_upper,bb_middle,bb_lower
PFE,2023-05-18,36.71,36.78,36.17,36.48,27772400,PFE,2023-05-18,21.7918,-0.9358,37.5311,37.3818,0.5957,40.3287,38.3465,36.3643
PFE,2023-05-17,36.98,37.05,36.51,36.75,23206400,PFE,2023-05-17,23.3189,-0.8915,37.7544,37.6072,0.5946,40.4047,38.515,36.6253
PFE,2023-05-16,37.02,37.24,36.83,37.01,25451700,PFE,2023-05-16,24.8777,-0.8495,37.9189,37.8215,0.5988,40.5392,38.6895,36.8398
PFE,2023-05-15,37.3,37.36,37.01,37.16,16650400,PFE,2023-05-15,25.8017,-0.81,38.0789,38.0244,0.6133,40.717,38.8665,37.016
PFE,2023-05-12,37.61,37.72,37.23,37.35,16511600,PFE,2023-05-12,26.9803,-0.7631,38.29,38.2405,0.6336,41.0041,39.0675,37.1309
PFE,2023-05-11,37.6,37.65,37.21,37.58,28566400,PFE,2023-05-11,28.4406,-0.7115,38.4967,38.4632,0.6446,41.2379,39.2595,37.2811
PFE,2023-05-10,38.67,38.72,38.08,38.3,15858200,PFE,2023-05-10,33.7509,-0.6587,38.6422,38.684,0.6103,41.4975,39.454,37.4105
PFE,2023-05-09,38.48,38.67,38.39,38.48,15987900,PFE,2023-05-09,35.2801,-0.655,38.6911,38.78,0.6081,41.7405,39.6075,37.4745
PFE,2023-05-08,38.53,38.73,38.35,38.67,20101700,PFE,2023-05-08,36.9197,-0.6591,38.7078,38.8549,0.6333,42.0398,39.773,37.5062
PFE,2023-05-05,38.38,38.5,38.09,38.49,19221400,PFE,2023-05-05,34.2309,-0.6741,38.7811,38.9012,0.6528,42.2856,39.926,37.5665
PFE,2023-05-04,38.17,38.43,38.02,38.23,23675100,PFE,2023-05-04,30.2428,-0.6651,38.9389,39.004,0.6714,42.4345,40.0765,37.7186
PFE,2023-05-03,39.2,39.39,38.36,38.45,27721900,PFE,2023-05-03,31.7558,-0.6175,39.1589,39.1975,0.69,42.5233,40.2425,37.9617
PFE,2023-05-02,39.29,40.12,38.63,39.06,38834100,PFE,2023-05-02,36.4508,-0.5701,39.3144,39.3843,0.6639,42.5065,40.365,38.2235
PFE,2023-05-01,39.0,39.52,38.86,39.21,23917800,PFE,2023-05-01,37.7244,-0.5634,39.4456,39.4654,0.6003,42.574,40.4795,38.385
PFE,2023-04-28,38.7,38.91,38.62,38.89,21003600,PFE,2023-04-28,33.0936,-0.562,39.5944,39.5293,0.5957,42.5739,40.559,38.5441
PFE,2023-04-27,38.62,38.83,38.31,38.74,22434000,PFE,2023-04-27,30.8557,-0.5194,39.8489,39.6891,0.6192,42.5008,40.6335,38.7662
PFE,2023-04-26,39.16,39.19,38.4,38.63,22401400,PFE,2023-04-26,29.2441,-0.4422,40.1211,39.9263,0.6269,42.3753,40.709,39.0427
PFE,2023-04-25,39.75,39.92,39.28,39.33,24492400,PFE,2023-04-25,33.9152,-0.3261,40.4367,40.2504,0.6036,42.1901,40.777,39.3639
PFE,2023-04-24,40.19,40.2,39.71,39.91,17633700,PFE,2023-04-24,38.6671,-0.2444,40.6633,40.4805,0.6008,42.0991,40.8215,39.5439
PFE,2023-04-21,40.09,40.3,39.91,40.21,19227100,PFE,2023-04-21,41.4569,-0.1956,40.8722,40.6232,0.6085,42.0707,40.8455,39.6203
PFE,2023-04-20,40.08,40.19,39.79,39.85,20131600,PFE,2023-04-20,36.3388,-0.161,41.0411,40.7265,0.6207,42.0723,40.844,39.6157
PFE,2023-04-19,40.43,40.56,40.2,40.24,17214300,PFE,2023-04-19,39.8428,-0.0779,41.2244,40.9456,0.6338,42.0562,40.852,39.6478
PFE,2023-04-18,41.28,41.33,40.53,40.55,18541500,PFE,2023-04-18,42.8957,-0.0104,41.37,41.122,0.6549,42.0481,40.873,39.6979
PFE,2023-04-17,41.12,41.28,40.96,41.18,17608600,PFE,2023-04-17,50.1468,0.0444,41.4089,41.265,0.6437,42.0522,40.886,39.7198
PFE,2023-04-14,41.51,41.71,40.93,41.19,20627500,PFE,2023-04-14,50.272,0.0495,41.4278,41.2862,0.6686,42.0381,40.832,39.6259
PFE,2023-04-13,41.53,41.7,41.3,41.47,22880900,PFE,2023-04-13,53.7635,0.0543,41.3844,41.3103,0.6601,42.0014,40.791,39.5807
PFE,2023-04-12,41.63,41.79,41.27,41.37,17035100,PFE,2023-04-12,52.6735,0.0311,41.2633,41.2703,0.6801,41.9193,40.7315,39.5437
PFE,2023-04-11,41.8,41.99,41.7,41.79,15304100,PFE,2023-04-11,58.0069,0.0112,41.1389,41.2454,0.6924,41.8605,40.658,39.4555
PFE,2023-04-10,41.15,41.74,41.12,41.73,15137300,PFE,2023-04-10,57.4352,-0.0572,40.9389,41.1093,0.7233,41.6928,40.5615,39.4302
PFE,2023-04-06,41.93,42.1,41.37,41.5,25931800,PFE,2023-04-06,55.2674,-0.1374,40.7711,40.9541,0.7313,41.5519,40.4445,39.3371
PFE,2023-04-05,41.29,42.22,41.17,41.55,29697600,PFE,2023-04-05,55.8415,-0.2144,40.6478,40.8176,0.7314,41.4176,40.3425,39.2674
PFE,2023-04-04,41.44,41.53,40.76,40.9,19514500,PFE,2023-04-04,49.5105,-0.3147,40.4956,40.6345,0.6861,41.195,40.271,39.3471
PFE,2023-04-03,40.69,41.47,40.65,41.35,20817200,PFE,2023-04-03,54.5369,-0.3719,40.3967,40.5681,0.6797,41.1218,40.243,39.3642
PFE,2023-03-31,40.55,40.83,40.28,40.8,23393600,PFE,2023-03-31,48.6164,-0.4853,40.32,40.3726,0.6689,41.0538,40.231,39.4082
PFE,2023-03-30,40.42,40.49,40.25,40.38,12634500,PFE,2023-03-30,43.3889,-0.5671,40.3211,40.2658,0.678,41.1317,40.2485,39.3653
PFE,2023-03-29,40.16,40.27,39.99,40.25,14429500,PFE,2023-03-29,41.6836,-0.6204,40.29,40.2372,0.7117,41.1569,40.2605,39.3641
PFE,2023-03-28,40.2,40.3,39.86,39.99,13537500,PFE,2023-03-28,38.2282,-0.6662,40.3033,40.234,0.7449,41.1541,40.257,39.3599
PFE,2023-03-27,40.54,40.62,39.97,40.22,20262800,PFE,2023-03-27,40.184,-0.6884,40.3356,40.295,0.7684,41.1842,40.286,39.3878
PFE,2023-03-24,40.09,40.46,39.87,40.39,17218100,PFE,2023-03-24,41.6465,-0.7303,40.3,40.3138,0.7775,41.2368,40.314,39.3912
PFE,2023-03-23,40.17,40.5,40.0,40.18,16958100,PFE,2023-03-23,39.1044,-0.7903,40.2411,40.2947,0.7919,41.4975,40.382,39.2665
PFE,2023-03-22,40.7,40.85,39.99,40.01,15444200,PFE,2023-03-22,37.0427,-0.8341,40.1533,40.3234,0.8143,41.8761,40.488,39.0999
PFE,2023-03-21,40.86,40.91,40.31,40.66,19982000,PFE,2023-03-21,42.1036,-0.8606,40.0922,40.4017,0.8108,42.2006,40.6065,39.0124
PFE,2023-03-20,40.14,40.86,39.94,40.81,20825400,PFE,2023-03-20,43.3735,-0.9481,40.0322,40.3372,0.827,42.5457,40.7085,38.8713
PFE,2023-03-17,40.63,40.79,39.99,40.1,57457800,PFE,2023-03-17,34.72,-1.0612,39.98,40.219,0.8199,42.9656,40.8285,38.6914
PFE,2023-03-16,40.06,40.49,39.72,40.37,21095900,PFE,2023-03-16,36.7004,-1.1178,40.0922,40.2487,0.8214,43.2688,40.971,38.6732
PFE,2023-03-15,39.76,40.53,39.46,40.28,25498400,PFE,2023-03-15,35.5628,-1.2013,40.1789,40.2184,0.8254,43.6134,41.1185,38.6237
PFE,2023-03-14,40.05,40.15,39.52,39.9,24583600,PFE,2023-03-14,30.6781,-1.2812,40.2167,40.203,0.8066,43.9959,41.2905,38.5852
PFE,2023-03-13,39.26,40.51,39.26,39.86,35299400,PFE,2023-03-13,30.1606,-1.326,40.2478,40.2787,0.8201,44.3625,41.495,38.6275
PFE,2023-03-10,39.29,39.93,39.23,39.39,26328100,PFE,2023-03-10,23.968,-1.3597,40.3267,40.3834,0.7871,44.6394,41.696,38.7526
PFE,2023-03-09,40.41,40.57,39.31,39.46,18585100,PFE,2023-03-09,24.2655,-1.3351,40.4811,40.6317,0.7938,44.7192,41.8935,39.0678
PFE,2023-03-08,40.32,40.57,39.91,40.12,16756100,PFE,2023-03-08,27.2247,-1.2914,40.7356,40.9246,0.7579,44.852,42.1195,39.387
PFE,2023-03-07,41.06,41.13,40.1,40.34,23205800,PFE,2023-03-07,28.2927,-1.284,40.9778,41.1258,0.7654,44.9348,42.293,39.6512
PFE,2023-03-06,41.09,41.26,40.82,41.11,19434800,PFE,2023-03-06,32.4267,-1.2784,41.2044,41.3222,0.7451,45.0194,42.464,39.9086
PFE,2023-03-03,40.91,41.18,40.74,41.15,20922000,PFE,2023-03-03,32.6569,-1.3309,41.3811,41.3753,0.7686,45.1778,42.6115,40.0453
PFE,2023-03-02,40.06,40.78,39.81,40.62,19110600,PFE,2023-03-02,26.2126,-1.3828,41.61,41.4316,0.7846,45.3506,42.771,40.1914
PFE,2023-03-01,40.56,40.76,40.14,40.18,21104400,PFE,2023-03-01,20.336,-1.3749,41.8689,41.6345,0.7703,45.3683,42.9385,40.5087
PFE,2023-02-28,40.5,40.71,40.09,40.57,31086900,PFE,2023-02-28,21.7626,-1.2999,42.2178,41.9981,0.7819,45.2641,43.1375,41.0109
PFE,2023-02-27,41.44,41.73,40.73,40.78,26370300,PFE,2023-02-27,22.5536,-1.2251,42.5678,42.3551,0.789,45.0611,43.2865,41.5119
PFE,2023-02-24,42.03,42.05,41.51,41.75,16806100,PFE,2023-02-24,26.7193,-1.1332,42.9244,42.7489,0.7712,44.7981,43.437,42.0759
PFE,2023-02-23,42.29,42.75,42.22,42.3,21104300,PFE,2023-02-23,29.5976,-1.0981,43.1611,42.9986,0.7698,44.7253,43.562,42.3987
PFE,2023-02-22,42.72,42.89,42.31,42.38,17394200,PFE,2023-02-22,30.0346,-1.0934,43.2767,43.1733,0.7882,44.8891,43.7005,42.5119
PFE,2023-02-21,42.81,42.93,42.62,42.7,17356600,PFE,2023-02-21,31.7772,-1.0797,43.4544,43.3716,0.8042,44.9186,43.817,42.7154
PFE,2023-02-17,42.89,43.37,42.58,43.21,18293400,PFE,2023-02-17,34.7621,-1.079,43.5533,43.5395,0.8207,45.0184,43.931,42.8436
PFE,2023-02-16,43.15,43.18,42.77,42.95,17832000,PFE,2023-02-16,31.7262,-1.1143,43.6144,43.6218,0.8231,45.1751,44.026,42.8769
PFE,2023-02-15,43.42,43.61,43.11,43.32,18994700,PFE,2023-02-15,33.805,-1.1167,43.7378,43.7898,0.8441,45.2324,44.1265,43.0206
PFE,2023-02-14,44.09,44.2,43.58,43.72,17506900,PFE,2023-02-14,36.1851,-1.1413,43.8511,43.9072,0.8621,45.3138,44.2105,43.1072
PFE,2023-02-13,43.68,44.01,43.51,43.99,17878000,PFE,2023-02-13,37.8556,-1.1967,43.8789,43.954,0.8807,45.6748,44.3285,42.9822
PFE,2023-02-10,43.5,43.98,43.26,43.88,18619600,PFE,2023-02-10,36.751,-1.2775,43.8978,43.945,0.91,46.5515,44.5215,42.4915
PFE,2023-02-09,44.12,44.33,43.24,43.34,20809200,PFE,2023-02-09,31.174,-1.3509,43.8611,43.9613,0.9246,47.1471,44.713,42.2789
PFE,2023-02-08,43.55,44.1,43.53,43.98,19362300,PFE,2023-02-08,34.5242,-1.3699,43.9111,44.1166,0.9119,47.541,44.9185,42.296
PFE,2023-02-07,43.82,43.9,43.25,43.59,22999500,PFE,2023-02-07,30.2848,-1.4395,43.9411,44.1507,0.9381,47.9339,45.1005,42.2671
PFE,2023-02-06,44.19,44.3,43.73,43.76,18071200,PFE,2023-02-06,31.0998,-1.4676,44.1056,44.2909,0.9603,48.4236,45.3405,42.2574
PFE,2023-02-03,44.36,44.39,43.88,44.06,23742000,PFE,2023-02-03,32.5346,-1.4994,44.2111,44.4237,0.9903,49.5351,45.6985,41.8619
PFE,2023-02-02,43.63,44.46,43.5,44.34,35279200,PFE,2023-02-02,33.8897,-1.5488,44.3133,44.5146,1.0273,50.1026,45.9785,41.8545
PFE,2023-02-01,43.91,44.18,43.41,43.97,24482300,PFE,2023-02-01,30.3292,-1.6178,44.3989,44.5582,1.0325,50.6932,46.268,41.8428
PFE,2023-01-31,43.0,44.28,42.7,44.16,49722500,PFE,2023-01-31,31.1286,-1.6447,44.5089,44.7053,1.0527,51.4261,46.6325,41.8389
PFE,2023-01-30,43.79,44.14,43.4,43.55,24402200,PFE,2023-01-30,25.2553,-1.6744,44.6022,44.8416,1.0121,52.0363,46.9865,41.9367
PFE,2023-01-27,44.22,44.34,43.78,43.79,23798600,PFE,2023-01-27,26.0674,-1.6258,44.8833,45.1645,1.033,52.5045,47.3755,42.2465
PFE,2023-01-26,44.2,44.3,43.61,44.25,38465500,PFE,2023-01-26,27.6499,-1.5647,45.3344,45.5081,1.0694,52.7846,47.726,42.6674
PFE,2023-01-25,45.03,45.11,44.59,45.07,20828000,PFE,2023-01-25,30.7388,-1.5107,45.7189,45.8226,1.0394,53.0717,48.07,43.0683
PFE,2023-01-24,44.92,44.95,44.15,44.71,18853100,PFE,2023-01-24,27.434,-1.5033,45.9833,46.0107,1.0793,53.4665,48.408,43.3496
PFE,2023-01-23,45.04,45.32,44.82,44.98,19398600,PFE,2023-01-23,28.377,-1.4353,46.3067,46.3359,1.0985,53.7004,48.7545,43.8086
PFE,2023-01-20,45.28,45.43,44.73,45.11,25197600,PFE,2023-01-20,28.8198,-1.3552,46.6856,46.6749,1.1445,53.8692,49.0885,44.3079
PFE,2023-01-19,44.72,45.27,44.64,44.96,26614900,PFE,2023-01-19,27.6093,-1.2465,47.3311,47.0661,1.1787,53.9045,49.399,44.8935
PFE,2023-01-18,45.55,45.85,44.97,45.0,33835000,PFE,2023-01-18,27.7261,-1.0743,47.8533,47.5927,1.2209,53.8077,49.719,45.6303
PFE,2023-01-17,46.54,46.74,45.71,46.08,29391400,PFE,2023-01-17,31.0144,-0.8429,48.4233,48.2408,1.2295,53.5631,50.039,46.5149
PFE,2023-01-13,47.5,48.16,47.49,47.85,18737500,PFE,2023-01-13,37.845,-0.6453,48.9989,48.781,1.1594,53.7723,50.4155,47.0587
PFE,2023-01-12,47.27,47.72,46.58,47.71,23345300,PFE,2023-01-12,36.8231,-0.564,49.3756,49.0138,1.1971,54.327,50.747,47.167
PFE,2023-01-11,47.7,47.74,46.86,47.45,23022200,PFE,2023-01-11,34.9795,-0.4377,49.7778,49.3397,1.2015,54.4448,51.015,47.5852
PFE,2023-01-10,48.35,48.47,47.38,47.62,29212000,PFE,2023-01-10,35.6104,-0.2437,50.15,49.8121,1.2262,54.2939,51.2505,48.2071
PFE,2023-01-09,50.05,50.26,48.31,48.39,30839100,PFE,2023-01-09,38.5336,-0.0098,50.54,50.3602,1.2367,54.0054,51.4555,48.9056
PFE,2023-01-06,49.98,51.6,49.56,50.92,29635900,PFE,2023-01-06,51.4091,0.2105,50.9222,50.8527,1.131,53.7531,51.625,49.4969
PFE,2023-01-05,49.73,49.99,48.92,49.66,20057400,PFE,2023-01-05,42.5285,0.231,51.0022,50.8359,1.0611,53.7838,51.591,49.3982
PFE,2023-01-04,50.29,50.63,49.52,50.13,21808400,PFE,2023-01-04,45.4027,0.3821,51.2244,51.1298,1.0496,53.7776,51.5935,49.4094
PFE,2023-01-03,51.01,51.33,50.82,51.26,15603800,PFE,2023-01-03,53.4701,0.5215,51.3567,51.3798,0.9965,53.7418,51.6235,49.5052
KO,2025-05-20,71.8,72.13,71.43,71.69,12137800,KO,2025-05-20,54.6316,0.0291,70.7689,71.3062,1.2411,73.7364,71.504,69.2716
KO,2025-05-19,72.03,72.17,71.64,71.93,13282800,KO,2025-05-19,54.085,-0.0453,70.8089,71.1227,1.3097,74.0562,71.598,69.1398
KO,2025-05-16,71.86,72.26,71.43,72.0,18441200,KO,2025-05-16,54.4728,-0.1283,70.7856,70.9209,1.3697,74.1477,71.64,69.1323
KO,2025-05-15,69.7,71.73,69.6,71.61,19817100,KO,2025-05-15,52.7192,-0.2396,70.7522,70.6511,1.4112,74.2634,71.69,69.1166
KO,2025-05-14,68.88,69.34,68.58,69.16,16286800,KO,2025-05-14,39.0171,-0.3384,70.7567,70.4114,1.322,74.2667,71.6935,69.1203
KO,2025-05-13,69.59,69.69,68.87,68.96,14389100,KO,2025-05-13,37.6474,-0.2102,70.9933,70.7242,1.3653,74.1242,71.8285,69.5328
KO,2025-05-12,70.15,70.33,68.7,69.53,21539000,KO,2025-05-12,40.0266,-0.0231,71.3922,71.1653,1.4072,73.8951,72.003,70.1109
KO,2025-05-09,70.99,71.15,70.46,70.52,11228900,KO,2025-05-09,44.5693,0.158,71.7056,71.5741,1.3754,73.6428,72.098,70.5532
KO,2025-05-08,72.2,72.47,71.13,71.17,14371100,KO,2025-05-08,47.8824,0.2861,71.8467,71.8376,1.4266,73.6086,72.11,70.6114
KO,2025-05-07,71.72,72.69,71.67,72.4,15018200,KO,2025-05-07,55.0764,0.3792,71.9289,72.0045,1.4333,73.7774,72.049,70.3206
KO,2025-05-06,71.68,71.9,71.16,71.72,12705500,KO,2025-05-06,51.3219,0.3673,71.9422,71.9056,1.4651,74.182,71.85,69.518
KO,2025-05-05,71.67,71.8,71.01,71.7,11932700,KO,2025-05-05,51.2105,0.416,72.1178,71.952,1.5209,74.4654,71.6825,68.8996
KO,2025-05-02,71.5,71.82,71.1,71.65,12629600,KO,2025-05-02,50.9501,0.4741,72.3622,72.015,1.5771,74.4798,71.594,68.7082
KO,2025-05-01,72.0,72.04,71.23,71.29,18034200,KO,2025-05-01,49.1344,0.5465,72.4867,72.1063,1.643,74.6381,71.6705,68.7029
KO,2025-04-30,73.35,73.48,71.69,72.55,21074700,KO,2025-04-30,55.8539,0.6676,72.6767,72.3104,1.6678,74.6391,71.6725,68.7059
KO,2025-04-29,71.19,72.71,70.28,72.35,16244100,KO,2025-04-29,54.9458,0.6842,72.58,72.2505,1.6585,74.5796,71.6385,68.6974
